AccountID,AccountName,Region,ClusterName,ClusterVersion,InstanceID,Current_AMI_ID,Current_AMI_Publication_Date,AMI_Age(in days),OS_Version,InstanceType,NodeState,NodeUptime,Latest_AMI_ID,New_AMI_Publication_Date,PatchPendingStatus,NodeReadinessStatus,Cluster_Compliance
170478468157,mmpay-prod,us-east-1,modmed-mmpay-prod-global-eks,1.34,i-0292706e69fde7f47,ami-0099aec4d692cdf66,2025-10-08,128,Amazon Linux 2023,m5.2xlarge,running,114 days 6 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
170478468157,mmpay-prod,us-east-1,modmed-mmpay-prod-global-eks,1.34,i-0b94b295ec1736418,ami-0099aec4d692cdf66,2025-10-08,128,Amazon Linux 2023,m5.2xlarge,running,114 days 6 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
170478468157,mmpay-prod,us-east-1,modmed-mmpay-prod-global-eks,1.34,i-0f78aa1119ee240dc,ami-0099aec4d692cdf66,2025-10-08,128,Amazon Linux 2023,m5.2xlarge,running,114 days 6 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
170478468157,mmpay-prod,us-east-1,modmed-mmpay-prod-global-eks,1.34,i-0d2056ddbe4fc3be4,ami-0099aec4d692cdf66,2025-10-08,128,Amazon Linux 2023,m5.2xlarge,running,114 days 6 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
170478468157,mmpay-prod,us-east-1,modmed-mmpay-prod-global-eks,1.34,i-0808a70911b0d2dc8,ami-0099aec4d692cdf66,2025-10-08,128,Amazon Linux 2023,m5.2xlarge,running,114 days 6 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
170478468157,mmpay-prod,us-east-1,modmed-mmpay-prod-global-eks,1.34,i-02186e4928ac78e52,ami-0099aec4d692cdf66,2025-10-08,128,Amazon Linux 2023,m5.2xlarge,running,114 days 6 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
170478468157,mmpay-prod,us-east-1,modmed-mmpay-prod-global-eks,1.34,i-0f893346453792661,ami-0099aec4d692cdf66,2025-10-08,128,Amazon Linux 2023,m5.2xlarge,running,114 days 6 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
562238536321,mm-prod-k8s,us-east-2,mmgi-prod-global,1.34,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,1
562238536321,mm-prod-k8s,us-east-2,mmgi-prod-global-b,1.30,i-079b16afa1e31c6b0,ami-09f76cc316309580b,2025-11-14,90,Amazon Linux 2023,m8i.8xlarge,running,85 days 6 hours,ami-0753591e9f12855a8,2026-02-10,1,N/A,0
562238536321,mm-prod-k8s,us-east-2,mmgi-prod-global-b,1.30,i-03550a8a5b9d4a734,ami-09f76cc316309580b,2025-11-14,90,Amazon Linux 2023,m8i.8xlarge,running,64 days 13 hours,ami-0753591e9f12855a8,2026-02-10,1,N/A,0
562238536321,mm-prod-k8s,us-east-2,mmgi-prod-global-b,1.30,i-01b5ceb2f59c1002e,ami-09f76cc316309580b,2025-11-14,90,Amazon Linux 2023,m8i.8xlarge,running,64 days 13 hours,ami-0753591e9f12855a8,2026-02-10,1,N/A,0
